STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,13,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,23,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,22,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,12,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,34,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,37,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,43,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,16,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,80,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,16,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU28,European Union (28 countries),WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,48,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,50,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,58,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,23,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,41,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,30,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,48,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,47,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,30,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,20,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,41,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,22,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,70,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,12,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,16,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,35,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,29,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,33,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,48,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,27,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,37,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,35,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,37,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,36,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,13,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,19,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,20,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,23,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,16,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,36,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,26,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,41,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,10,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,20,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,21,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,42,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,33,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,30,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,40,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,23,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,12,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,48,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,68,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,44,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,69,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,42,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,34,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,38,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU28,European Union (28 countries),WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,41,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU28,European Union (28 countries),WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU28,European Union (28 countries),WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,29,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2015,,26,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPLNOCHLD,"Jobless couple, no child",HR_AVEWAGE,Hours at average wage,A,Annual,2015,,22,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,WORKEXPOV,Working hours needed to exit poverty,SNGLNOCHLD,"Single, no child",HR_MINWAGE,Hours at minimum wage,A,Annual,2015,,39,,A,,,,,,,
